date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-06-01 00:00:00,27.6,25,33,,,,5.6,,1010.1,
2020-06-02 00:00:00,28.1,25.5,33,,,,12.6,,1008.6,
2020-06-03 00:00:00,29,24.8,35.7,,,,8.2,,1007.3,
2020-06-04 00:00:00,28.1,25,34,,,,8.8,,1006.7,
2020-06-05 00:00:00,27.3,25.8,33,,,,7.2,,1006.7,
2020-06-06 00:00:00,27,25,31,,,,7.3,,1006.4,
2020-06-07 00:00:00,26.8,24,31.5,,,,6.9,,1005.4,
2020-06-08 00:00:00,27.2,25,30,,,,7.9,,1004.3,
2020-06-09 00:00:00,27.5,25,33,,,,9,,1004.3,
2020-06-10 00:00:00,27.2,23.8,32,,,,9,,1005.7,
2020-06-11 00:00:00,26.8,25,31,,,,7.4,,1006.4,
2020-06-12 00:00:00,28.1,23.5,32.8,30,,,8.7,,1005.5,
2020-06-13 00:00:00,28.3,25,33,,,,5.2,,1005.5,
2020-06-14 00:00:00,26.9,24,34,46,,,7.9,,1005.9,
2020-06-15 00:00:00,26.3,24,29,,,,6.5,,1006.5,
2020-06-16 00:00:00,27.3,25,30,,,,10,,1006.4,
2020-06-17 00:00:00,26.8,25,30,,,,8.6,,1007,
2020-06-18 00:00:00,26.2,24,31.5,,,,7.9,,1007.9,
2020-06-19 00:00:00,26.5,24.5,30.5,,,,7.5,,1007.8,
2020-06-20 00:00:00,27,23.8,31.3,18,,,6.6,,1007.3,
2020-06-21 00:00:00,28.3,25,33,,,,5.5,,1006.2,
2020-06-22 00:00:00,28.5,26,33,,,,7.3,,1005.8,
2020-06-23 00:00:00,28.4,25,33,49,,,6.2,,1007.2,
2020-06-24 00:00:00,28.7,26,33.7,,,,6.1,,1007.5,
2020-06-25 00:00:00,28.1,25,32.5,,,,7.7,,1006.9,
2020-06-26 00:00:00,26.8,25,32,,,,5.9,,1007,
2020-06-27 00:00:00,26.2,24.6,30,35.1,,,7.4,,1007,
2020-06-28 00:00:00,25.2,23.5,28,66,,,6.2,,1007,
2020-06-29 00:00:00,27.7,24.5,32,,,,7.3,,1006.8,
2020-06-30 00:00:00,28.4,25,34,,,,7.5,,1006,
2020-07-01 00:00:00,26.7,25,30,,,,7,,1005.6,
2020-07-02 00:00:00,28.1,25.5,32,,,,6.9,,1004.6,
2020-07-03 00:00:00,27.1,25,30,,,,7.8,,1005,
2020-07-04 00:00:00,25.3,25,29,,,,7,,1006.5,
2020-07-05 00:00:00,27,23,32,,,,8.3,,1006.5,
2020-07-06 00:00:00,26.2,23.5,30.2,,,,6.4,,1006.2,
2020-07-07 00:00:00,26.9,23.5,30.5,58.9,,,6.2,,1007.7,
2020-07-08 00:00:00,28.2,26,32,,,,7.4,,1007.4,
2020-07-09 00:00:00,28.7,24.2,33,,,,5.6,,1006.7,
2020-07-10 00:00:00,28.6,25,33,,,,5.6,,1007,
2020-07-11 00:00:00,28.1,26,32.5,,,,6.9,,1006.8,
2020-07-12 00:00:00,26.6,16,32,,,,7.3,,1006.2,
2020-07-13 00:00:00,26.4,25,30,,,,7.6,,1005.6,
2020-07-14 00:00:00,26.4,25,29.5,,,,6.2,,1007,
2020-07-15 00:00:00,27.2,25,32,,,,6.3,,1006.7,
2020-07-16 00:00:00,27,25,31,,,,5.2,,1005.7,
2020-07-17 00:00:00,26.8,25,31,,,,6.6,,1006.2,
2020-07-18 00:00:00,27.8,23.7,32,6.1,,,6.4,,1007.8,
2020-07-19 00:00:00,28.9,24.5,33.5,,,,6.6,,1007.5,
2020-07-20 00:00:00,28.8,27,32.5,,,,5.8,,1007.3,
2020-07-21 00:00:00,28.3,26,32,,,,5,,1007.8,
2020-07-22 00:00:00,28.3,26,32,,,,6.7,,1007.4,
2020-07-23 00:00:00,27.7,24.5,32,,,,5.3,,1007.9,
2020-07-24 00:00:00,28.7,26,32,,,,5.6,,1008,
2020-07-25 00:00:00,29.7,26,35,,,,4.9,,1006.8,
2020-07-26 00:00:00,29,26,33,,,,7.4,,1006.4,
2020-07-27 00:00:00,28.5,24.5,32.5,,,,7.6,,1005.9,
2020-07-28 00:00:00,28.1,26,32,,,,6.1,,1006.6,
2020-07-29 00:00:00,25.7,23,29.5,36.1,,,5.8,,1008.2,
2020-07-30 00:00:00,26.9,25,32.5,,,,6,,1008,
2020-07-31 00:00:00,28,23.5,32.2,17,,,5.3,,1005.5,
2020-08-01 00:00:00,29,26,33,,,,7.9,,1003.4,
2020-08-02 00:00:00,28,26,32,,,,9,,1000.1,
2020-08-03 00:00:00,27.2,25,32,,,,11.4,,996.8,
2020-08-04 00:00:00,27.3,26,30,,,,10.1,,998.1,
2020-08-05 00:00:00,26.2,25,29,,,,11.3,,1002.9,
2020-08-06 00:00:00,26.6,25,32.5,,,,6.6,,1006.2,
2020-08-07 00:00:00,27.1,23.2,31,7.1,,,8.4,,1005.9,
2020-08-08 00:00:00,27.7,25,31,,,,8.7,,1004.7,
2020-08-09 00:00:00,28.4,25,32,,,,7.6,,1004.5,
2020-08-10 00:00:00,28,26,32,,,,8.9,,1005.7,
2020-08-11 00:00:00,26.6,24.5,31,13,,,5.5,,1006.3,
2020-08-12 00:00:00,26.4,25,30,,,,6,,1006.1,
2020-08-13 00:00:00,26.3,25,30,,,,8.2,,1005,
2020-08-14 00:00:00,26,24.5,28,,,,9.4,,1005.1,
2020-08-15 00:00:00,25.9,25,30,,,,8.3,,1006.9,
2020-08-16 00:00:00,25.8,23,30,,,,9.2,,1007.4,
2020-08-17 00:00:00,27.2,25,32,,,,7.2,,1006.8,
2020-08-18 00:00:00,25.8,24,29,,,,4.8,,1006.4,
2020-08-19 00:00:00,26.2,24,31,,,,8.6,,1006.2,
2020-08-20 00:00:00,26.6,25,29.5,,,,5.3,,1007.7,
2020-08-21 00:00:00,26.7,23,32,2,,,6,,1008.9,
2020-08-22 00:00:00,25.7,23.5,30.2,37.1,,,7.1,,1007.6,
2020-08-23 00:00:00,26.6,25,30,,,,12.1,,1006.9,
2020-08-24 00:00:00,25.9,22.8,32,22.1,,,8.4,,1008.5,
2020-08-25 00:00:00,27.7,22.8,31.5,,,,8.8,,1008.7,
2020-08-26 00:00:00,26.8,23.5,33.2,9.9,,,6.7,,1008.7,
2020-08-27 00:00:00,27.8,24,32.2,15,,,6.1,,1007.4,
2020-08-28 00:00:00,27.3,24.5,32,,,,7.7,,1006,
2020-08-29 00:00:00,28.7,25.5,34,,,,8,,1005.6,
2020-08-30 00:00:00,28.2,26,32,,,,5.3,,1005.2,
2020-08-31 00:00:00,28.1,26,32,,,,6.4,,1005.6,
2020-09-01 00:00:00,27.3,23.7,32.5,2,,,5.6,,1006.5,
2020-09-02 00:00:00,27.8,24.5,32,,,,6.5,,1008.7,
2020-09-03 00:00:00,28.6,25,33,,,,6,,1008.3,
2020-09-04 00:00:00,29.1,26,33,,,,5.4,,1007.1,
2020-09-05 00:00:00,28.7,27,31.5,,,,5.9,,1006.7,
2020-09-06 00:00:00,28.8,26.5,34,,,,7.1,,1007,
2020-09-07 00:00:00,27.9,25,32,,,,5.3,,1007.4,
2020-09-08 00:00:00,26.5,24,30,,,,7.3,,1007.8,
2020-09-09 00:00:00,28.1,22.8,32.7,,,,5.5,,1008,
2020-09-10 00:00:00,27.8,23.3,33.8,,,,5.1,,1006.6,
2020-09-11 00:00:00,27.8,26,31,,,,6.1,,1006.4,
2020-09-12 00:00:00,27.8,25,33,,,,5.8,,1008,
2020-09-13 00:00:00,27.9,26,31.5,,,,5.8,,1008.5,
2020-09-14 00:00:00,28.5,27,33,,,,6.8,,1007.9,
2020-09-15 00:00:00,28.9,26,33,,,,5.3,,1007.7,
2020-09-16 00:00:00,28.2,24,33,,,,5.6,,1007.5,
2020-09-17 00:00:00,29.1,26,34,,,,7.7,,1005.6,
2020-09-18 00:00:00,29.4,26,34,,,,7.6,,1002.1,
2020-09-19 00:00:00,26.2,24,28,,,,6.2,,1000.3,
2020-09-20 00:00:00,25.6,25,27,,,,7.3,,1003.3,
2020-09-21 00:00:00,26.3,25,28,,,,8,,1007,
2020-09-22 00:00:00,26.5,24,30,,,,5.5,,1008.5,
2020-09-23 00:00:00,27.2,25,33,,,,4.9,,1008.8,
2020-09-24 00:00:00,26.1,24,29,,,,7.4,,1009.3,
2020-09-25 00:00:00,27,25,32,,,,7.4,,1008.7,
2020-09-26 00:00:00,28.3,25,33,,,,6.6,,1008.4,
2020-09-27 00:00:00,28.6,26,33,,,,5.6,,1007.6,
2020-09-28 00:00:00,28.4,25,33,,,,5.6,,1005.4,
2020-09-29 00:00:00,27.3,25,31,,,,5.4,,1005,
2020-09-30 00:00:00,26.3,25,29,,,,7.5,,1005.4,
2020-10-01 00:00:00,26.7,25,29,,,,7,,1005.7,
2020-10-02 00:00:00,26.5,25,29,,,,6.1,,1006.4,
2020-10-03 00:00:00,26.6,25,31,,,,5.5,,1006.7,
2020-10-04 00:00:00,26.3,25,28.5,,,,4.9,,1007.6,
2020-10-05 00:00:00,27.5,25,32,,,,5.2,,1007.8,
2020-10-06 00:00:00,27.1,25,31,,,,5.7,,1008.4,
2020-10-07 00:00:00,27.6,24,31,,,,6.8,,1008.4,
2020-10-08 00:00:00,27.2,23.5,30.5,,,,6.5,,1007.3,
2020-10-09 00:00:00,27.9,23,32,,,,7,,1006.6,
2020-10-10 00:00:00,27.8,23.5,32.7,,,,9.2,,1006.3,
2020-10-11 00:00:00,28.6,23,33.5,,,,6.9,,1005.2,
2020-10-12 00:00:00,28.5,26,33,,,,8,,1004.6,
2020-10-13 00:00:00,27.8,23.5,31.7,,,,7.1,,1005.9,
2020-10-14 00:00:00,27.6,25,31.5,,,,8.6,,1006.3,
2020-10-15 00:00:00,27.9,25,32,,,,6,,1005.6,
2020-10-16 00:00:00,27.9,25,32,,,,6.8,,1004.9,
2020-10-17 00:00:00,26.8,22.5,31.5,85.1,,,5.9,,1005.5,
2020-10-18 00:00:00,28.1,22,34.2,,,,7.2,,1006.2,
2020-10-19 00:00:00,27.4,25.5,30,,,,12.3,,1006.6,
2020-10-20 00:00:00,25.6,24,28,,,,9.2,,1007.7,
2020-10-21 00:00:00,27.4,24.5,32,,,,7.6,,1009.1,
2020-10-22 00:00:00,28.4,25,33,,,,7.9,,1008.2,
2020-10-23 00:00:00,27.7,22.8,33.5,,,,7.3,,1008.4,
2020-10-24 00:00:00,27.7,23.6,31.5,,,,6.2,,1009.3,
2020-10-25 00:00:00,28.3,24,34,,,,5.3,,1009.9,
2020-10-26 00:00:00,27.9,26,32,,,,6.4,,1009,
2020-10-27 00:00:00,27.8,22.7,32.3,,,,6.6,,1008.2,
2020-10-28 00:00:00,27.9,24.5,32.2,,,,7.9,,1009,
2020-10-29 00:00:00,28.8,24.2,33.5,,,,8.8,,1007.4,
2020-10-30 00:00:00,26.6,24.3,30.5,1,,,8.6,,1007.8,
2020-10-31 00:00:00,26,24.5,28,,,,5.5,,1010.1,
2020-11-01 00:00:00,28.1,23.8,33.8,,,,7.2,,1010.9,
2020-11-02 00:00:00,28.8,24.8,34,,,,5.1,,1011.2,
2020-11-03 00:00:00,27.9,25,33,,,,4.9,,1011.4,
2020-11-04 00:00:00,27.1,25,32,,,,6.9,,1011.3,
2020-11-05 00:00:00,28.1,24,34,,,,5.9,,1011.3,
2020-11-06 00:00:00,28.8,23.8,33.8,,,,5.5,,1011.6,
2020-11-07 00:00:00,28.3,25,34,,,,6.4,,1012.1,
2020-11-08 00:00:00,27.8,24,34,,,,5.8,,1012.4,
2020-11-09 00:00:00,27.8,23.5,33.2,,,,6.1,,1012,
2020-11-10 00:00:00,28,24,33,,,,7.4,,1011.3,
2020-11-11 00:00:00,28.4,21.8,33.4,,,,7.3,,1012,
2020-11-12 00:00:00,28.7,21.6,34,,,,6.5,,1012.6,
2020-11-13 00:00:00,28.8,23.8,34.2,,,,6.2,,1011.4,
2020-11-14 00:00:00,28.8,26,34.5,,,,5.5,,1010.6,
2020-11-15 00:00:00,28.6,24,34,,,,5.6,,1010.8,
2020-11-16 00:00:00,28.7,24,34.5,,,,5.3,,1011.1,
2020-11-17 00:00:00,28.5,24,33.5,,,,4.2,,1010.5,
2020-11-18 00:00:00,28.9,23.8,34,,,,3.6,,1009.7,
2020-11-19 00:00:00,27.7,21,33.5,,,,4.4,,1009.4,
2020-11-20 00:00:00,26,22,33.6,,,,5.1,,1010,
2020-11-21 00:00:00,26.1,18.7,34.2,,,,5.5,,1010.4,
2020-11-22 00:00:00,26.6,19,34.6,,,,5.9,,1011.4,
2020-11-23 00:00:00,27.3,21.3,33.5,,,,5.5,,1011.8,
2020-11-24 00:00:00,28.1,21.6,34.8,,,,4.6,,1011.5,
2020-11-25 00:00:00,27.9,22.8,34.5,,,,5.3,,1011.6,
2020-11-26 00:00:00,27.5,21.5,34,,,,5.7,,1012.1,
2020-11-27 00:00:00,27.7,22,35,,,,6.7,,1012.9,
2020-11-28 00:00:00,27.3,22.5,34,,,,5.6,,1013,
2020-11-29 00:00:00,27.7,21.4,34,,,,5.3,,1012.8,
2020-11-30 00:00:00,28,21.3,34,,,,7.3,,1012.4,
2020-12-01 00:00:00,28.1,24,34,,,,7.1,,1012.7,
2020-12-02 00:00:00,27.9,24,34,,,,5.8,,1012.2,
2020-12-03 00:00:00,27.8,23,34.2,,,,7,,1011.3,
2020-12-04 00:00:00,27.3,24,33.5,,,,6.2,,1010.8,
2020-12-05 00:00:00,26.8,21.5,32.8,,,,6.9,,1012,
2020-12-06 00:00:00,26.7,20.4,33.2,,,,5.5,,1013,
2020-12-07 00:00:00,26.5,22,31.5,,,,5.7,,1013.3,
2020-12-08 00:00:00,25.9,21,32,,,,5.6,,1013.3,
2020-12-09 00:00:00,25.4,20,32.5,,,,6,,1011.9,
2020-12-10 00:00:00,25.2,20,32,,,,5.8,,1011.6,
2020-12-11 00:00:00,25.2,20,32,,,,5.9,,1011.5,
2020-12-12 00:00:00,24.9,19,32.5,,,,4.8,,1010.7,
2020-12-13 00:00:00,25.4,19,32.5,,,,4,,1009.8,
2020-12-14 00:00:00,25.2,18.5,33.2,,,,3.8,,1010.3,
2020-12-15 00:00:00,26.5,18.4,34.3,,,,3.7,,1011.9,
2020-12-16 00:00:00,27.3,20.7,35.5,,,,4.4,,1012.1,
2020-12-17 00:00:00,27.3,20.5,34,,,,4.4,,1011.1,
2020-12-18 00:00:00,26.9,21,34.2,,,,4.2,,1011.3,
2020-12-19 00:00:00,27.2,21.5,33.2,,,,5.2,,1012,
2020-12-20 00:00:00,26.9,22,34,,,,4.7,,1012.6,
2020-12-21 00:00:00,25.1,19,32,,,,5.7,,1012.5,
2020-12-22 00:00:00,23.9,17.3,31.5,,,,5.4,,1012.1,
2020-12-23 00:00:00,24.3,16.6,32,,,,4,,1010.8,
2020-12-24 00:00:00,24.9,16,33,,,,4.9,,1010.3,
2020-12-25 00:00:00,26.2,17.2,35.3,,,,4.3,,1010.1,
2020-12-26 00:00:00,27,22,34,,,,6.6,,1010.7,
2020-12-27 00:00:00,27.2,22,34,,,,6.7,,1010.4,
2020-12-28 00:00:00,27.1,20.2,34.5,,,,5.6,,1009.9,
2020-12-29 00:00:00,27.3,20,34.8,,,,6.2,,1010.3,
2020-12-30 00:00:00,26.1,18.5,33,,,,6.6,,1010.9,
2020-12-31 00:00:00,26.1,18.5,33.5,,,,8.6,,1012,
2021-01-01 00:00:00,24.9,19,30.5,,,,6.9,,1013.1,
2021-01-02 00:00:00,24.7,18.5,31.5,,,,5.7,,1012.9,
2021-01-03 00:00:00,25.7,18,33.5,,,,6.3,,1011.7,
2021-01-04 00:00:00,25.3,20,32.5,,,,7.4,,1012,
2021-01-05 00:00:00,26.4,17.5,35,,,,5,,1011.9,
2021-01-06 00:00:00,27,20,35.2,,,,5.6,,1010.2,
2021-01-07 00:00:00,27.8,22.8,36,,,,6.2,,1009.2,
2021-01-08 00:00:00,27.9,21.8,35,,,,6.1,,1008.9,
2021-01-09 00:00:00,26.8,23.5,33.5,,,,5.6,,1009.9,
2021-01-10 00:00:00,27.4,22.4,33.6,,,,5.2,,1010,
2021-01-11 00:00:00,26.8,22,34.5,,,,5.6,,1011.1,
2021-01-12 00:00:00,26.5,23,33,,,,8,,1012.1,
2021-01-13 00:00:00,25.1,18.5,32,,,,7.5,,1012.5,
2021-01-14 00:00:00,25,18.8,31.5,,,,4.3,,1011.9,
2021-01-15 00:00:00,24.4,17,31,,,,5.6,,1010.1,
2021-01-16 00:00:00,23.8,15.6,30.5,,,,5.3,,1009.9,
2021-01-17 00:00:00,24.4,16.5,32.5,,,,5.4,,1012.2,
2021-01-18 00:00:00,25.1,17.2,32.9,,,,6.8,,1012.5,
2021-01-19 00:00:00,24.8,18,32,,,,6.9,,1011.9,
2021-01-20 00:00:00,25.1,20,32,,,,6,,1011.9,
2021-01-21 00:00:00,26,19,32.7,,,,5.1,,1010.8,
2021-01-22 00:00:00,25.5,20,32,,,,5.6,,1010.7,
2021-01-23 00:00:00,25.1,18,32.5,,,,7.8,,1010.7,
2021-01-24 00:00:00,24.2,18,31,,,,5.6,,1011.8,
2021-01-25 00:00:00,24.5,17,33,,,,6.5,,1011.6,
2021-01-26 00:00:00,25.1,17,34,,,,5.5,,1010.9,
2021-01-27 00:00:00,26.4,17.7,34.5,,,,7,,1010.9,
2021-01-28 00:00:00,27.2,22,35,,,,6.2,,1011.3,
2021-01-29 00:00:00,27.9,21.5,35,,,,8.9,,1011.2,
2021-01-30 00:00:00,27.8,24,35,,,,6.6,,1011.6,
2021-01-31 00:00:00,27.3,23,34.2,,,,6.6,,1012.6,
2021-02-01 00:00:00,26.7,20,34.8,,,,8.5,,1013.1,
2021-02-02 00:00:00,25.4,19,32,,,,5.7,,1013.5,
2021-02-03 00:00:00,25.6,16,33.5,,,,5.3,,1012.8,
2021-02-04 00:00:00,26.8,18.2,36.6,,,,5.6,,1012.7,
2021-02-05 00:00:00,27.2,20,34.5,,,,6.1,,1011.9,
2021-02-06 00:00:00,27.3,22.5,33.8,,,,6,,1010.7,
2021-02-07 00:00:00,27.6,21.3,34.8,,,,5.4,,1010.2,
2021-02-08 00:00:00,26.8,22,33,,,,6.9,,1010.3,
2021-02-09 00:00:00,23.4,15.1,34,,,,5.3,,1010.7,
2021-02-10 00:00:00,24.6,16,34,,,,6.7,,1010.1,
2021-02-11 00:00:00,25.4,18,34,,,,7.8,,1010.6,
2021-02-12 00:00:00,25.6,19,33,,,,6.5,,1011.4,
2021-02-13 00:00:00,25.8,19,34,,,,6.1,,1011.9,
2021-02-14 00:00:00,25.7,16.6,34.2,,,,6,,1012.2,
2021-02-15 00:00:00,25.5,20,32.5,,,,5.8,,1010.8,
2021-02-16 00:00:00,25.4,16.5,34.7,,,,5.8,,1009.9,
2021-02-17 00:00:00,26.6,16.7,36.1,,,,5.9,,1010.9,
2021-02-18 00:00:00,27.8,23,36,,,,5.6,,1013,
2021-02-19 00:00:00,28,22,35,,,,6,,1014,
2021-02-20 00:00:00,28,22,34,,,,6.8,,1013.1,
2021-02-21 00:00:00,28.2,23,35,,,,8.7,,1011.7,
2021-02-22 00:00:00,28.6,23,37,,,,7.8,,1010.5,
2021-02-23 00:00:00,28.8,21.7,36.9,,,,8.5,,1009.7,
2021-02-24 00:00:00,28.2,23,36,,,,8.4,,1009.1,
2021-02-25 00:00:00,27.4,21,36,,,,11.1,,1008.5,
2021-02-26 00:00:00,26.6,19.5,35.4,,,,10.3,,1007.2,
2021-02-27 00:00:00,26.8,20,36.5,,,,6,,1007.3,
2021-02-28 00:00:00,27.2,20,36,,,,5.7,,1008.7,
2021-03-01 00:00:00,27.4,20.5,36.6,,,,5.5,,1011.1,
2021-03-02 00:00:00,27.7,21,36.5,,,,5.9,,1011.1,
2021-03-03 00:00:00,28.8,21.5,37.9,,,,5.7,,1010.5,
2021-03-04 00:00:00,29.2,23,37,,,,7.7,,1011,
2021-03-05 00:00:00,29.4,23,38.8,,,,7.8,,1010.9,
2021-03-06 00:00:00,28.5,21,38,,,,5.4,,1011.4,
2021-03-07 00:00:00,28.8,20,39.5,,,,7.7,,1011,
2021-03-08 00:00:00,28.8,19.2,39.3,,,,4.1,,1011.9,
2021-03-09 00:00:00,28.3,19.8,38.2,,,,3.8,,1011.8,
2021-03-10 00:00:00,29.1,19,39,,,,6.3,,1011.2,
2021-03-11 00:00:00,29.5,22,38.5,,,,5.3,,1011.4,
2021-03-12 00:00:00,29.7,19,37.7,,,,6.8,,1011.7,
2021-03-13 00:00:00,29.6,22.4,39.2,,,,5.1,,1011.1,
2021-03-14 00:00:00,29.4,23,37.2,,,,6.5,,1009.9,
2021-03-15 00:00:00,29.1,23.8,37.6,,,,5.8,,1009.3,
2021-03-16 00:00:00,29.1,20.3,37.4,,,,6.4,,1008.6,
2021-03-17 00:00:00,29.1,21.1,37.5,,,,6.4,,1008.7,
2021-03-18 00:00:00,29.2,22.1,38.2,,,,6.1,,1008.5,
2021-03-19 00:00:00,29.6,24,38,,,,6.5,,1007.8,
2021-03-20 00:00:00,29.9,22.3,38.7,,,,7,,1006.7,
2021-03-21 00:00:00,30.1,21.8,39.8,,,,5.9,,1006.7,
2021-03-22 00:00:00,30.7,22.6,40.4,,,,6.2,,1009.1,
2021-03-23 00:00:00,30.4,24.5,38.4,,,,5.9,,1010.6,
2021-03-24 00:00:00,31,24.8,37.5,,,,7.4,,1009.6,
2021-03-25 00:00:00,30.8,23,39.4,,,,5.5,,1008.8,
2021-03-26 00:00:00,30.8,25,38.6,,,,5.3,,1008.6,
2021-03-27 00:00:00,30.8,24.3,38.2,,,,6.3,,1007.5,
2021-03-28 00:00:00,30.4,25,38.2,,,,6.9,,1007.8,
2021-03-29 00:00:00,30.3,25.5,38,,,,5.8,,1007.4,
2021-03-30 00:00:00,30.2,25.9,37,,,,6.1,,1006.3,
2021-03-31 00:00:00,30.9,24,39,,,,8,,1005.7,
2021-04-01 00:00:00,31.1,25.5,37.5,,,,8,,1005.9,
2021-04-02 00:00:00,28.2,24.3,37.2,,,,8.2,,1006.9,
2021-04-03 00:00:00,29.6,23.8,37.8,,,,5.7,,1006.9,
2021-04-04 00:00:00,27.4,23,33.5,4.1,,,6.8,,1007.8,
2021-04-05 00:00:00,24.2,23,30,,,,4.9,,1009.6,
2021-04-06 00:00:00,25.2,20,29.4,20.1,,,4.2,,1010.9,
2021-04-07 00:00:00,28.7,19.5,34.6,,,,5.8,,1011.3,
2021-04-08 00:00:00,29.5,23,35.2,,,,5,,1009.8,
2021-04-09 00:00:00,29.6,22.2,38.6,,,,7.1,,1008.8,
2021-04-10 00:00:00,30.2,22.4,38.5,,,,7.1,,1009.7,
2021-04-11 00:00:00,30.2,23.6,38.4,,,,7,,1011,
2021-04-12 00:00:00,31.2,23.6,39.2,,,,7.1,,1010.9,
2021-04-13 00:00:00,30.8,26,38.4,,,,7.4,,1010.1,
2021-04-14 00:00:00,30.6,23,38.7,,,,9.3,,1009.5,
2021-04-15 00:00:00,30.6,22.8,38.2,,,,8.9,,1008.9,
2021-04-16 00:00:00,28.3,24,35.8,,,,9.9,,1008.8,
2021-04-17 00:00:00,27.1,25,34.8,,,,7.2,,1010,
2021-04-18 00:00:00,28.1,20.5,32,8.9,,,6.4,,1010.2,
2021-04-19 00:00:00,29.7,22.6,35.2,,,,5.9,,1008.5,
2021-04-20 00:00:00,29.6,23.4,37,,,,7.1,,1008,
2021-04-21 00:00:00,30.1,24,38.2,,,,6.8,,1008.3,
2021-04-22 00:00:00,30.4,24,38.2,,,,7,,1008.1,
2021-04-23 00:00:00,31,24.4,38,,,,7.2,,1006.8,
2021-04-24 00:00:00,30.8,24.6,37.3,,,,8.8,,1006.2,
2021-04-25 00:00:00,30.7,25,38.4,,,,9.4,,1007.5,
2021-04-26 00:00:00,30.2,24.3,37.1,,,,7.9,,1008,
2021-04-27 00:00:00,29.3,26,36.8,,,,8.2,,1008.6,
2021-04-28 00:00:00,28.7,21.6,35.1,,,,7.2,,1010.1,
2021-04-29 00:00:00,27.9,24,32,,,,6,,1009.5,
2021-04-30 00:00:00,27.9,22.4,33.5,,,,6.5,,1009,
2021-05-01 00:00:00,28.3,22.6,36.6,,,,6.6,,1009.4,
2021-05-02 00:00:00,29.7,22,38,,,,5.9,,1009.3,
2021-05-03 00:00:00,30.2,24,37.8,,,,8.2,,1007.9,
2021-05-04 00:00:00,30.7,24.6,38.9,,,,6.7,,1008,
2021-05-05 00:00:00,31.9,24.4,40.2,,,,7.3,,1007.3,
2021-05-06 00:00:00,29.7,24.8,40.4,,,,8.5,,1009.4,
2021-05-07 00:00:00,31,22,41.1,,,,7.9,,1010.2,
2021-05-08 00:00:00,30.8,26,39.2,,,,10.3,,1008.8,
2021-05-09 00:00:00,29.2,23.1,35.8,,,,8,,1008.2,
2021-05-10 00:00:00,30.4,23.1,38.5,,,,6.9,,1007.2,
2021-05-11 00:00:00,31.2,27,38,,,,8.1,,1006.9,
2021-05-12 00:00:00,30.8,27,37,,,,8.1,,1006.5,
2021-05-13 00:00:00,31.9,27,39,,,,8.8,,1005.6,
2021-05-14 00:00:00,31.8,24.1,38.5,,,,8.1,,1005.7,
2021-05-15 00:00:00,31.3,24.9,39.2,,,,7.7,,1006.5,
2021-05-16 00:00:00,31.8,24.7,40.1,,,,6.8,,1006.3,
2021-05-17 00:00:00,32.7,25.2,39.7,,,,7.4,,1006,
2021-05-18 00:00:00,32.8,28,38,,,,9.6,,1006.4,
2021-05-19 00:00:00,32.4,25.5,39.1,,,,10.1,,1006.4,
2021-05-20 00:00:00,31.9,25.6,39.3,,,,10.3,,1006.4,
2021-05-21 00:00:00,29.4,27,35,,,,8.1,,1006.3,
2021-05-22 00:00:00,29.3,23.4,36,,,,8.1,,1004.9,
2021-05-23 00:00:00,27.7,23.2,34.5,,,,6.8,,1005.3,
2021-05-24 00:00:00,27.4,26,32.1,,,,8,,1005.7,
2021-05-25 00:00:00,26.9,22.7,31.7,13,,,9.2,,1005.1,
2021-05-26 00:00:00,25.6,21.3,30.1,63,,,7,,1005.9,
2021-05-27 00:00:00,28.2,22.6,34,,,,7.2,,1007,
2021-05-28 00:00:00,27.9,23.7,34,,,,6.2,,1007.5,
2021-05-29 00:00:00,27.8,23,31.5,2,,,6.5,,1007.4,
2021-05-30 00:00:00,27.1,22.5,32.5,11.9,,,6.9,,1006.3,
2021-05-31 00:00:00,29.4,22.3,35.5,,,,7.7,,1005.7,
2021-06-01 00:00:00,29.8,23,36.3,,,,6.3,,1006.5,
2021-06-02 00:00:00,30.9,23.8,36.6,,,,7.3,,1007.1,
2021-06-03 00:00:00,30.6,24.5,37.2,,,,11.2,,1007.5,
2021-06-04 00:00:00,30.6,27,35,,,,11.9,,1007.2,
2021-06-05 00:00:00,29.3,27,34,,,,14.9,,1007.5,
2021-06-06 00:00:00,28.2,26,32.2,,,,10.1,,1006.9,
2021-06-07 00:00:00,27.1,24,32,,,,12.1,,1005.7,
2021-06-08 00:00:00,26.3,22,31.2,,,,11.1,,1005.1,
2021-06-09 00:00:00,27,21.2,32.2,5.1,,,10,,1004.8,
2021-06-10 00:00:00,25.8,21,31.2,26.9,,,8.7,,1004.2,
2021-06-11 00:00:00,25.9,20,32.3,,,,8,,1004.2,
2021-06-12 00:00:00,25.8,20,32.4,,,,9.2,,1005.4,
2021-06-13 00:00:00,27.3,22.1,32.2,21.1,,,9.5,,1005.5,
2021-06-14 00:00:00,26.2,23.5,33.4,,,,9.6,,1005.1,
2021-06-15 00:00:00,25.7,21.3,30.2,37.1,,,9.1,,1004.5,
2021-06-16 00:00:00,25.5,21.6,28,,,,8.6,,1006,
2021-06-17 00:00:00,25.4,20.5,29,,,,9.3,,1008.2,
2021-06-18 00:00:00,25.7,24,29.5,,,,8.8,,1009.8,
